# ib - <E>b - <E> - sigma_E - T
  1368    -0.09186301    -0.10108270     0.00079223 10.0
  1369    -0.11215648    -0.10111271     0.00079065 10.0
  1370    -0.05965927    -0.10100068     0.00079641 10.0
  1371    -0.09740364    -0.10099098     0.00079432 10.0
  1372    -0.09620969    -0.10097813     0.00079229 10.0
  1373    -0.10205836    -0.10098103     0.00079017 10.0
  1374    -0.11812549    -0.10102687     0.00078939 10.0
  1375    -0.14346245    -0.10114003     0.00079535 10.0
  1376    -0.09470415    -0.10112291     0.00079342 10.0
  1377    -0.11101145    -0.10114914     0.00079175 10.0
  1378    -0.13086363    -0.10122775     0.00079355 10.0
  1379    -0.12787321    -0.10129806     0.00079457 10.0
  1380    -0.08823961    -0.10126369     0.00079322 10.0
  1381    -0.11626579    -0.10130307     0.00079211 10.0
  1382    -0.09217619    -0.10127917     0.00079040 10.0
  1383    -0.11130522    -0.10130535     0.00078877 10.0
  1384    -0.09676415    -0.10129353     0.00078680 10.0
  1385    -0.06138955    -0.10118988     0.00079156 10.0
  1386    -0.11143266    -0.10121641     0.00078995 10.0
  1387    -0.11892432    -0.10126217     0.00078923 10.0
  1388    -0.12902154    -0.10133372     0.00079044 10.0
  1389    -0.08586186    -0.10129394     0.00078940 10.0
  1390    -0.08763765    -0.10125893     0.00078816 10.0
  1391    -0.11662186    -0.10129822     0.00078712 10.0
  1392    -0.10462340    -0.10130670     0.00078516 10.0
  1393    -0.10192079    -0.10130826     0.00078316 10.0
  1394    -0.10251329    -0.10131132     0.00078118 10.0
  1395    -0.12204882    -0.10136382     0.00078096 10.0
  1396    -0.09117639    -0.10133810     0.00077941 10.0
  1397    -0.08174708    -0.10128875     0.00077901 10.0
  1398    -0.11765864    -0.10132988     0.00077814 10.0
  1399    -0.09784494    -0.10132114     0.00077624 10.0
  1400    -0.12458569    -0.10137931     0.00077647 10.0
  1401    -0.09496090    -0.10136330     0.00077470 10.0
  1402    -0.10303173    -0.10136745     0.00077279 10.0
  1403    -0.09007611    -0.10133943     0.00077138 10.0
  1404    -0.09343139    -0.10131986     0.00076972 10.0
  1405    -0.08547160    -0.10128073     0.00076881 10.0
  1406    -0.08133619    -0.10123160     0.00076848 10.0
  1407    -0.09135492    -0.10120733     0.00076698 10.0
  1408    -0.11589287    -0.10124333     0.00076594 10.0
  1409    -0.08385587    -0.10120082     0.00076525 10.0
  1410    -0.11789435    -0.10124153     0.00076446 10.0
  1411    -0.10662272    -0.10125463     0.00076272 10.0
  1412    -0.11387749    -0.10128526     0.00076148 10.0
