# ib - <E>b - <E> - sigma_E - T
  1357    -0.14529822    -0.09921213     0.00174859 10.0
  1358    -0.09504332    -0.09920048     0.00174375 10.0
  1359    -0.08694748    -0.09916635     0.00173922 10.0
  1360    -0.06875093    -0.09908186     0.00173644 10.0
  1361    -0.05212384    -0.09895179     0.00173650 10.0
  1362    -0.04633526    -0.09880644     0.00173777 10.0
  1363    -0.11858745    -0.09886093     0.00173384 10.0
  1364    -0.13526582    -0.09896094     0.00173196 10.0
  1365    -0.09162146    -0.09894083     0.00172733 10.0
  1366    -0.09640595    -0.09893391     0.00172263 10.0
  1367    -0.06360527    -0.09883764     0.00172062 10.0
  1368    -0.10347811    -0.09885025     0.00171599 10.0
  1369    -0.11613223    -0.09889709     0.00171198 10.0
  1370    -0.09293253    -0.09888097     0.00170743 10.0
  1371    -0.05668239    -0.09876723     0.00170661 10.0
  1372    -0.12882119    -0.09884802     0.00170393 10.0
  1373    -0.16174802    -0.09901665     0.00170769 10.0
  1374    -0.11670018    -0.09906393     0.00170378 10.0
  1375    -0.12838302    -0.09914212     0.00170103 10.0
  1376    -0.09766278    -0.09913818     0.00169651 10.0
  1377    -0.10485371    -0.09915334     0.00169207 10.0
  1378    -0.07632510    -0.09909295     0.00168868 10.0
  1379    -0.11106792    -0.09912455     0.00168452 10.0
  1380    -0.04287478    -0.09897652     0.00168657 10.0
  1381    -0.06167631    -0.09887862     0.00168499 10.0
  1382    -0.08241181    -0.09883551     0.00168113 10.0
  1383    -0.11525254    -0.09887838     0.00167728 10.0
  1384    -0.07285839    -0.09881062     0.00167428 10.0
  1385    -0.11333464    -0.09884834     0.00167036 10.0
  1386    -0.07380577    -0.09878346     0.00166729 10.0
  1387    -0.08527626    -0.09874856     0.00166335 10.0
  1388    -0.10683863    -0.09876941     0.00165919 10.0
  1389    -0.13730337    -0.09886847     0.00165788 10.0
  1390    -0.14663557    -0.09899095     0.00165815 10.0
  1391    -0.10485374    -0.09900595     0.00165398 10.0
  1392    -0.08036253    -0.09895839     0.00165044 10.0
  1393    -0.10719864    -0.09897935     0.00164637 10.0
  1394    -0.14611283    -0.09909898     0.00164654 10.0
  1395    -0.10751272    -0.09912028     0.00164251 10.0
  1396    -0.05974503    -0.09902085     0.00164136 10.0
  1397    -0.06157230    -0.09892652     0.00163994 10.0
  1398    -0.05876897    -0.09882562     0.00163892 10.0
  1399    -0.08116227    -0.09878135     0.00163541 10.0
  1400    -0.09733358    -0.09877773     0.00163132 10.0
  1401    -0.06734581    -0.09869935     0.00162914 10.0
  1402    -0.09085332    -0.09867983     0.00162520 10.0
  1403    -0.09632128    -0.09867398     0.00162118 10.0
  1404    -0.03220193    -0.09850945     0.00162550 10.0
  1405    -0.14137294    -0.09861528     0.00162492 10.0
  1406    -0.06437526    -0.09853095     0.00162311 10.0
  1407    -0.13942442    -0.09863142     0.00162223 10.0
  1408    -0.12229106    -0.09868941     0.00161929 10.0
  1409    -0.08573242    -0.09865773     0.00161564 10.0
  1410    -0.06912739    -0.09858571     0.00161330 10.0
  1411    -0.15195804    -0.09871557     0.00161460 10.0
  1412    -0.11563145    -0.09875662     0.00161120 10.0
  1413    -0.08963621    -0.09873454     0.00160745 10.0
  1414    -0.06025655    -0.09864160     0.00160625 10.0
  1415    -0.11275913    -0.09867562     0.00160274 10.0
