# ib - T - <M>b - <M> - sigma_M
   6180 1.00  0.17531924  0.22818800  0.00055858
   6190 1.00  0.18262163  0.22805497  0.00055885
   6200 1.00  0.18587961  0.22795227  0.00055847
   6210 1.00  0.18570315  0.22784415  0.00055819
   6220 1.00  0.18993232  0.22774584  0.00055773
   6230 1.00  0.17882469  0.22764345  0.00055736
   6240 1.00  0.18458210  0.22753450  0.00055711
   6250 1.00  0.17411571  0.22742899  0.00055682
   6260 1.00  0.17583656  0.22730810  0.00055683
   6270 1.00  0.16686503  0.22717963  0.00055701
   6280 1.00  0.16483752  0.22703164  0.00055768
   6290 1.00  0.17571223  0.22688903  0.00055823
   6300 1.00  0.19056216  0.22678766  0.00055786
   6310 1.00  0.19595978  0.22671529  0.00055704
   6320 1.00  0.19575899  0.22663576  0.00055633
   6330 1.00  0.18333009  0.22653945  0.00055588
   6340 1.00  0.18476368  0.22643813  0.00055553
   6350 1.00  0.18539909  0.22635477  0.00055488
   6360 1.00  0.18958081  0.22626753  0.00055429
   6370 1.00  0.19115929  0.22618532  0.00055364
   6380 1.00  0.20011670  0.22611442  0.00055284
   6390 1.00  0.18640186  0.22603831  0.00055212
   6400 1.00  0.18358289  0.22594669  0.00055163
   6410 1.00  0.22176700  0.22590874  0.00055056
   6420 1.00  0.21815557  0.22588290  0.00054938
   6430 1.00  0.21975318  0.22587248  0.00054815
   6440 1.00  0.20881684  0.22585120  0.00054697
   6450 1.00  0.19884784  0.22578919  0.00054610
   6460 1.00  0.18987901  0.22570935  0.00054546
   6470 1.00  0.19955050  0.22564206  0.00054466
   6480 1.00  0.19796174  0.22558369  0.00054376
   6490 1.00  0.20503687  0.22553087  0.00054281
   6500 1.00  0.21388492  0.22549126  0.00054176
   6510 1.00  0.20972897  0.22545587  0.00054068
   6520 1.00  0.21821001  0.22543198  0.00053955
   6530 1.00  0.22299576  0.22541880  0.00053838
   6540 1.00  0.23932407  0.22543703  0.00053725
   6550 1.00  0.23602716  0.22546076  0.00053612
   6560 1.00  0.21370216  0.22544540  0.00053499
   6570 1.00  0.22862951  0.22542114  0.00053391
   6580 1.00  0.23192987  0.22543059  0.00053276
   6590 1.00  0.22536578  0.22543929  0.00053161
   6600 1.00  0.22340542  0.22543613  0.00053047
   6610 1.00  0.23225480  0.22543838  0.00052932
   6620 1.00  0.21559401  0.22543186  0.00052820
   6630 1.00  0.22514658  0.22543090  0.00052706
   6640 1.00  0.23449169  0.22544813  0.00052596
   6650 1.00  0.23940733  0.22547210  0.00052489
   6660 1.00  0.24128707  0.22551355  0.00052393
   6670 1.00  0.23876480  0.22553952  0.00052288
   6680 1.00  0.23613529  0.22555952  0.00052180
   6690 1.00  0.23850563  0.22558308  0.00052075
   6700 1.00  0.22462113  0.22559510  0.00051966
   6710 1.00  0.21987880  0.22558075  0.00051858
   6720 1.00  0.23870535  0.22558821  0.00051751
   6730 1.00  0.21511562  0.22559220  0.00051644
   6740 1.00  0.22362359  0.22557749  0.00051538
   6750 1.00  0.22152802  0.22557410  0.00051429
   6760 1.00  0.23410291  0.22558871  0.00051324
   6770 1.00  0.24498445  0.22561885  0.00051226
   6780 1.00  0.22113614  0.22564565  0.00051130
   6790 1.00  0.23191748  0.22565474  0.00051027
   6800 1.00  0.23363724  0.22566326  0.00050922
   6810 1.00  0.21607260  0.22566658  0.00050819
   6820 1.00  0.23027568  0.22566088  0.00050715
   6830 1.00  0.25017712  0.22569323  0.00050622
   6840 1.00  0.25945959  0.22575268  0.00050553
   6850 1.00  0.25025046  0.22580148  0.00050472
   6860 1.00  0.24522054  0.22585101  0.00050394
   6870 1.00  0.23046460  0.22586914  0.00050296
   6880 1.00  0.20792206  0.22586351  0.00050197
   6890 1.00  0.20894280  0.22582262  0.00050111
   6900 1.00  0.19588457  0.22577743  0.00050030
   6910 1.00  0.18671218  0.22571341  0.00049969
   6920 1.00  0.20270442  0.22564583  0.00049914
   6930 1.00  0.19437653  0.22559555  0.00049839
   6940 1.00  0.17324378  0.22551421  0.00049806
   6950 1.00  0.18423410  0.22541062  0.00049814
   6960 1.00  0.18482088  0.22530999  0.00049817
   6970 1.00  0.16991938  0.22521224  0.00049813
   6980 1.00  0.16951259  0.22510436  0.00049830
   6990 1.00  0.16604340  0.22499679  0.00049847
   7000 1.00  0.17293350  0.22488835  0.00049865
   7010 1.00  0.17606823  0.22479198  0.00049859
   7020 1.00  0.18463567  0.22471026  0.00049827
   7030 1.00  0.18543241  0.22463230  0.00049790
   7040 1.00  0.18643884  0.22455209  0.00049756
   7050 1.00  0.19898671  0.22449105  0.00049695
   7060 1.00  0.19933608  0.22444602  0.00049618
   7070 1.00  0.20386714  0.22441265  0.00049531
   7080 1.00  0.20073834  0.22436151  0.00049460
   7090 1.00  0.20369868  0.22431532  0.00049385
   7100 1.00  0.20192086  0.22426643  0.00049314
   7110 1.00  0.20891984  0.22422853  0.00049232
   7120 1.00  0.19730328  0.22418555  0.00049155
   7130 1.00  0.19910387  0.22411965  0.00049104
   7140 1.00  0.20762938  0.22407721  0.00049027
   7150 1.00  0.20373988  0.22403600  0.00048950
   7160 1.00  0.22071435  0.22400702  0.00048865
   7170 1.00  0.21299159  0.22399250  0.00048773
   7180 1.00  0.19870596  0.22395516  0.00048694
   7190 1.00  0.19887371  0.22390769  0.00048624
   7200 1.00  0.19293266  0.22385672  0.00048557
   7210 1.00  0.19738403  0.22379931  0.00048499
   7220 1.00  0.18623216  0.22374099  0.00048441
   7230 1.00  0.18752490  0.22366003  0.00048417
   7240 1.00  0.18859395  0.22359812  0.00048365
   7250 1.00  0.17100974  0.22351606  0.00048343
   7260 1.00  0.17521719  0.22342474  0.00048338
   7270 1.00  0.17452694  0.22331963  0.00048361
   7280 1.00  0.20271834  0.22325841  0.00048311
   7290 1.00  0.21131446  0.22323539  0.00048225
   7300 1.00  0.21375450  0.22322101  0.00048137
   7310 1.00  0.22056583  0.22321328  0.00048047
