# Step    x                  y                  z
18600      0.12527420   -1.00067012    2.42960288
18600      1.11571687   -0.08037573   -5.25287551
18600      0.88102309    0.25942874   -4.09345920
18600      2.12436274   -0.02574326    3.83620780
18600      0.47830791   -1.38288575   -2.86829905
18600      0.77791527    2.34425611    5.63899245
18600      0.22608796   -2.57614272   -1.91889097
18600      2.71700327   -1.73529634   -2.87936727
18600      1.79094639    0.96864699    4.54069036
18600     -2.26625419    2.44941655   -5.00368859
18600      0.05944411   -1.82179804   -5.02727577
18600      1.37626532    2.73104934    2.22478286
18600     -4.33456961    0.07788463   -5.55003834
18600     -3.12890261    0.94622988    3.36529017
18600      1.22175446    1.10231448   -3.35648225
18600     -1.36139891    1.28340376    1.79852119
18600      2.74729084    5.98861529   11.67995191
18600      3.60443915    4.42211133   -8.70457141
18600      1.64628944   -4.36680958    1.88040070
18600     -2.50144573   -0.55646536    2.16698472
18600     -2.12694914   -0.16052119   -2.82530668
18600     -5.35799464    0.77714255   -6.87622241
18600      3.08246976    1.95826113    5.94148997
18600      0.32454036   -1.02302874    2.41748947
18600     -1.65979960    0.49936838   -1.78978052


18700      0.01313583   -0.32844247   -1.08661169
18700     -3.41603249   -0.89692293    3.44110732
18700     -0.13977850    0.94829176   -2.08142242
18700     -0.16433834   -0.66078629   -4.44357735
18700      2.44424005    2.83553885   -2.30038826
18700      1.60582481    1.20649227    3.35375034
18700     -0.59934649   -0.55073619   -2.73797589
18700      1.19050872   -2.06537064   -2.30054835
18700      0.54549930    1.14502597   -1.80562741
18700     -0.00252594    3.28800962    2.90004693
18700     -0.51409004    0.95835507    1.56652116
18700     -3.23968191    0.50407842    4.07739447
18700     -0.41523473    0.81789892   -2.04045139
18700     -3.90109999   -1.06190811   -1.87766930
18700      3.21996974   -2.62946561    4.42267124
18700     -1.25630787    0.13433296   -1.77276100
18700      3.02667009    1.64078044    1.81313790
18700     -0.42224807    0.62296549    2.24904842
18700      3.60891627    1.83054361    3.17007114
18700      2.14898712    0.38223613   -4.22016988
18700     -0.35815240   -2.93907227   -1.24523210
18700      2.46761861   -3.95828625    3.22353479
18700     -0.84280468    0.03960270   -2.14190997
18700     -0.20100814   -3.07413511    3.59894534
18700     -2.54294775    1.89622073    2.27578875
18700     -0.95237707    4.89747700    4.83521295
18700     -2.94211359   -0.73211959   -5.96431173
18700     -1.46335499    2.98374019    5.75670868
18700      0.38001276   -1.28026486   -7.06965128
18700     -3.74568964    2.02174441    4.13732269
18700      4.12928057    5.68491616    3.47137758
18700     -1.94733111    2.27152164    5.36729103
18700     -0.99915851    3.32782832   -5.19350539
18700     -2.39327715   -0.58158377   -3.70894455
18700      2.18357076   -2.83132582   -2.04468215
18700     -2.94941487   -0.17019945   -3.10079856
18700     -2.37589232    0.90789915   -2.69771254
18700     -0.15880048   -4.51898517   -4.79006944
18700      3.47910930    0.09593256    1.20421671
18700      0.49900298    0.10840949    4.18019918
18700      3.88189241   -3.46133478   -1.64298768
18700      3.83380623    7.08253176   -7.80487720
18700      3.82287319    0.99029967   -1.68704457
18700      0.37024245   -0.09436922   -3.63646057
18700     -5.16626169    1.48633603    5.09154784
18700      0.97240737    0.88508716   -3.00817890
18700     -0.42098248    0.43576903   -4.93908445
18700      0.53860310   -1.94326013    2.35022885
18700      2.53820359    0.26290208   -2.42617137
18700     -2.91557005    4.21829267   -6.33799534
18700      0.59215695   -3.91197517   -0.96639033
18700     -2.63987590    2.34110171    8.89913137
18700      4.25147720   -1.69582752   -4.92583982
18700      1.44574606   -1.29251244    1.49649300
18700      0.06262681    3.04985913   -1.93383509
18700      0.57222488    1.10406352    2.26580976
18700      1.74665957    3.31596454   -3.06667733
18700     -0.24624707   -0.67462642    2.12928544
18700     -6.83896012   -3.92036119    2.66135179
18700      0.58106106    0.24970569    1.03555084
18700     -3.78190074    0.41720314   -2.66954322
18700     -2.36990982   -0.65996041    5.05345054
18700      4.41867165   -1.64458439    5.72923182
18700      0.11658684   -1.92713451   -3.18140323
18700      0.36283148    0.17374067   -4.26541503
18700     -1.89793267    1.08526588   -4.87769114
18700      4.34991142    0.86345343    2.98823822
18700     -0.60102856    0.85120699   -0.86287023
18700      5.30559992    2.01704242   -4.92973179
18700     -2.70222793    1.67263708    4.05118009
18700     -0.79787363   -3.05674781   -1.32461265
18700     -3.83458460   -0.41765391   -9.03218417
18700      2.45333873    4.45735334   -2.53778592
18700     -3.68619372   -1.84681335    4.24816818
18700     -0.52803351   -3.68308560    5.12428697
18700     -1.32320497    0.81837228    2.70770419
18700      2.25257049    4.57360050   -4.80271333
18700      2.12602594    1.94355378   -1.53123970
18700     -0.72282526    0.53696815   -2.62386441
18700      0.82763860    0.18874384    3.79067565
18700     -2.72503067   -1.77009658   -5.13232874
18700      5.36365738    5.59513589   -5.28448223
18700     -5.71501911   -1.90154025    1.93461309
18700     -2.60037309   -1.06974945    2.36474530
18700      0.41727086   -0.17570661   -3.31542057
18700     -0.43707462    0.05033205   -1.25750183
18700      2.52257550    1.28600404   -4.54207357
18700      0.74377049   -0.92040371   -3.74754035
18700      2.71228075    0.59752866    6.20720730
18700      0.24051045   -1.83424829    1.29128288
18700      1.70289721    0.95957616    3.93349149
18700      2.94998319   -0.49481937    3.19029350
18700      1.87887052    3.52053954   -1.64200849
18700     -1.78505187    1.69705686   -2.82662530
18700      3.48310459   -2.90199781    3.19186003
18700     -2.12418136   -1.47576629   -2.94410572
18700      0.56255600    0.81731385   -4.08934920
18700      2.81330100    0.16995783    2.38766029
18700     -1.74949199    1.76599696    4.40506177
18700     -2.99351184    0.48236795   -5.97286975


18800     -0.91717672   -0.91693251   -2.81663762
18800      3.24104835    0.59032728    3.18586092
18800     -4.77179993    1.45407280   -1.79551671
18800     -1.16391187    1.96617058   -2.51479940
18800      0.88485595    2.66451174   -3.69063703
18800      1.01782731   -1.65470080    2.94904800
18800      2.06418072   -0.68847946    7.46583931
18800     -2.91228874    3.08132070    4.59561002
18800     -0.71285255    1.21858427   -3.55828997
18800     -0.32816147   -2.57264180    5.24464628
18800     -1.43972383   -0.26892826   -4.05018273
18800     -4.83077425    4.87592961   -5.59804124
18800     -3.38243658    0.69244188   -4.96911375
18800      0.56615956    3.69041070   -7.22154713
18800      1.28822498   -7.04001448    3.60833380
18800     -2.87689357   -0.89948698    2.20690540
18800     -2.01344782    2.96666818    3.14436881
18800     -1.71287960    2.23156256    8.27015029
18800      1.98955997    2.71853732    2.91279812
18800     -2.54143329    3.12274017   -2.99538369
18800     -1.46271102    3.71866935    0.64246006
18800      1.49568203    1.77642408    7.62527054
18800     -3.27169074    3.26463225    8.04682470
18800     -1.47445259    1.18644443   -1.92411032
18800     -3.51956287    0.32699525    3.54055305
18800      1.56386038    2.05742003    2.31884781
18800      0.26997371   -3.19320102    1.38439405
18800      2.42023919   -0.14700032    3.90349516
18800      1.61762805   -1.60470156   -4.44664260
18800      2.41448276   -0.63619953    4.45932541
18800      2.40947946    5.81937350   -2.40217347
18800     -3.05625929   -2.88046254   -0.87206805
18800     -1.89974092    0.31858385   -2.14205342
18800      0.26282358    0.56906271   -4.79204808
18800     -1.45684383   -1.04257304    4.91150496
18800      0.51682068   -0.95634801    1.63979658
18800      0.90463657    1.20355096    1.50722147
18800      0.52131965    0.57364669   -1.77919317
18800     -0.69439760   -0.32159356   -1.59790532
18800      2.69257210   -2.46187062    3.63837483
18800      2.43287203    0.34135783    5.22031748
18800      0.34390140    1.32560710   -4.86147247
18800      0.87245767    1.97549047   -2.41684128
18800     -0.46634672   -0.84687807   -4.05973478
18800      2.41782085   -0.28492161    2.67862287
18800     -0.75745124    0.85435684   -2.98458085
18800      0.86896830   -0.71264191   -3.59048646
18800     -0.57855178    1.68472282    1.98517400
18800     -0.93499972   -1.42513505    4.05554891
18800     -1.28716256   -2.21682874    5.82294560
18800     -3.16938789    0.24234534    1.52082908
18800     -6.70550550   -0.87568252    3.20767933
18800      1.43802058    2.52177361   -2.42613988
18800     -2.70273860    0.00394971    6.84148238
18800     -1.97597550   -5.44842150   -3.33411127
18800      0.02930988    0.74750090    0.89999965
18800     -0.35646606   -6.05261009   -2.78312078
18800      0.87074383   -1.22689700   -3.12561580
18800     -0.56368928   -6.83075981   -7.10822325
18800      3.76825895   -1.15672591   -6.09968661
18800     -0.28956723   -1.30303923    1.83058142
18800      3.05936451    0.86826371    3.56218738
18800      1.73385791    1.14916030    3.30503676
18800      5.53747168    1.50770339   -1.31340043
18800     -2.41020270    3.75369891    1.88494035
18800      0.63651968   -1.27896183   -1.98908277
18800     -1.43891549   -0.18123104    3.62313353
18800      0.80400555    2.69565256   -1.80377942
18800      3.33805068   -3.29888272   -5.17920875
18800     -2.53267968    0.81228600   -5.91600165
18800      0.14043058    1.14645128    4.08517782
18800     -2.67335209    2.20081446   -1.55922606
18800      2.22502420    2.06750980    6.08473600
18800     -0.47518492   -0.22081570    3.91562935
18800      2.12308186   -1.03632925    3.64005179
18800      3.96498204    2.81423117    4.10775272
18800     -5.14152713    4.76798839   -6.52336602
18800     -1.67908235    1.76540407   -1.80324974
18800      0.03454603   -2.03420258   -3.02411032
18800     -0.76559543    1.26056219    3.82298571
18800     -1.77085202   -1.15157725   -4.74927468
18800      2.62462896   -1.89194050   -2.49200785
18800     -6.30452654    2.79407326    4.02023065
18800     -5.60521484    1.94894363    3.59456753
18800      2.21306649   -5.72161871    4.03594677
18800     -1.14234119    0.55444270   -3.86163465
18800      0.63057647   -0.68307148   -7.90587508
18800      0.84441174   -1.85499126   -9.82394279
18800      0.36114671   -2.63712870   -3.61286480
18800     -2.74368057   -0.70494814    3.81319548
18800     -1.66714728    1.66276523    3.32648618
18800     -1.19273725   -0.59540265   -3.57846892
18800      1.67371604    0.95792613   -2.86294119
18800      1.74205910    0.33541153    1.72687663
18800      0.94549632   -0.44275804    1.52137319
18800      1.63637118    0.03850040    2.17486805
18800     -4.12355565   -4.34009133   -6.36566152
18800     -4.55389116    5.45993028    1.53033472
18800     -0.18048247    2.72421270   -1.52659387
18800     -1.53671657   -0.34174785   -1.99027641


18900     -0.18323208   -0.16419152   -5.22023416
18900     -0.09475097    0.42136982    0.90249657
18900     -0.68572538   -2.45319463   -4.96326863
18900     -3.40497650   -2.69314926   -7.64715703
18900     -3.60654060    2.35010606   -1.10789394
18900     -1.76204383   -1.83430953    5.24117960
18900      1.55825154   -0.50446880    1.19519584
18900     -0.10690323   -2.61682197   -4.20449641
18900      4.51254475   -1.46733431   -4.02420072
18900      0.51729042   -3.92817929   -2.79274744
18900     -0.01888520   -2.27650681    2.65623983
18900     -0.74632608   -4.82097633   -5.96374607
18900     -0.12963224   -1.63281987    2.55339970
18900      2.37719323    2.00304017   -3.33741359
18900      2.92110086    0.89869513    7.88742854
18900     -0.52116917    2.47521124   -3.79636646
18900      2.70728516    6.66772901    2.58174833
18900     -2.81400263    0.29452485    2.51882412
18900     -0.85062171    3.86303515   10.70189281
18900      0.96171777   -2.72776985    6.45482498
18900      1.53505587    3.25733939   -5.25556462
18900     -0.33470863    5.07426921    2.19617210
18900      0.61913733   -2.04865255    3.91179593
18900     -0.56193759    0.08588316    4.25723066
18900     -3.51630638    4.80570423    2.93674255
18900      3.79870904    4.17496549   -4.13176322
18900      2.12432585   -0.78567238    1.40755179
18900      1.29738046   -2.36639874    3.12501193
18900      2.99440307    0.35521854   -4.59933736
18900     -3.79210516   -2.38841173    6.98853797
18900     -0.74852854    1.52707257   -2.04382166
18900     -0.90295157   -1.24980077   -4.85182197
18900     -4.85020739   -1.74537337   -4.49321902
18900     -1.71409033    0.66318529    3.44810016
18900     -0.56316127   -1.27622382    1.45236148
18900      1.15392431   -1.83027205   -1.39060457
18900      0.49058187   -2.28075280    2.83566694
18900     -1.50460732    2.95387507   -4.14532207
18900     -7.27121894   -0.58577467   -4.29888341
18900      0.80473501   -1.49667521    2.87298433
18900      2.20931531    1.83292550    5.93826956
18900      0.63952464   -1.12664044   -2.75001324
18900     -3.20293405    0.34531264   -3.31122698
18900      2.87308495    0.51031225   -2.16873045
18900      1.47200723    2.32428066    1.98721918
18900      0.87629925    1.11159557   -2.62458454
18900     -2.63500162    0.27631663    3.41965538
18900      1.17910611    1.10794753    3.32336201
18900     -2.34061484    3.73166722    5.17087727
18900     -3.79695034   -2.35436560   -1.34039825
18900      0.02229457   -0.15357591    1.41312385
18900      0.29577199   -2.59614705    2.82143575
18900      0.13379889   -1.43547559   -3.25964229
18900      2.70939927   -0.06024087    6.05668739
18900     -0.70913383   -1.01287706   -3.35737870
18900     -4.90144295   -2.40219684   -2.66094160
18900     -1.42537550    0.09931796    2.17176233
18900      3.12989894   -8.81537169    3.34026834
18900     -0.50063421   -0.82333955    2.40012843
18900     -1.55739974   -0.27858967   -3.98118205
18900     -2.92621462   -0.46725540    4.31302538
18900     -2.19932156    3.51233199    2.47743542
18900      0.70186931   -0.62534041   -5.05015622
18900     -1.53723585    1.57572108    4.61006017
18900      1.83673170   -1.61305752    3.33980326
18900      2.27461084    2.35094737    2.75203789
18900     -2.74972422   -2.81677149    8.00240805
18900      0.99838765    2.67453174    2.39280153
18900     -2.07768231    0.16559872   -1.50905920
18900      1.46291492    4.16542865    5.90274967
18900      1.25548299   -0.64146781    4.36751533
18900     -1.86996345   -3.69721666   -3.37238814
18900     -0.57205682   -0.31562814    5.50446199
18900      0.61335403    2.83830754    4.21602788
18900     -0.71278266   -0.28233487   -1.86681625
18900     -4.31099577    1.07048645    4.40529931
18900      1.13475695   -1.01160464   -1.76182550
18900      3.05618079    4.53204131    0.79382103
18900      3.12363660    2.24760980    3.70003212
18900     -1.80008682    3.06015544    2.09046684
18900      1.86887593    1.12878775   -4.90704426
18900     -0.13623549   -0.01370041   -1.70626904
18900      0.56628608    1.75890951   -0.46619758
18900     -1.69478324   -0.53068738    4.41740960
18900      0.80109958    0.22247725   -4.37895071
18900     -2.06542510   -1.26616720   -2.57092260
18900      1.43663314   -0.42118419    3.51659254
18900     -0.53758344    1.67158886   -2.27640877
18900     -0.97267587   -0.93430737   -1.99804422
18900      2.10145147   -2.03009869    1.41453041
18900      1.98670720   -1.41720862    3.50625687
18900     -0.19044446   -0.66182925    4.98798081
18900      0.42536295    0.82635716    1.54899392
18900     -1.72136619    5.86588344    7.71029578
18900      0.74268468   -0.07090205    5.99564432
18900      1.79867982    0.94417878    8.07032493
18900      3.76320532   -2.21107540    3.98435368
18900      0.48854780   -2.25510297    1.90333474
18900     -1.96003134   -0.34732108   -2.93613991
18900      1.51887631    1.02364784    1.55332282


19000      0.14760256    1.56941613   -1.10358804
19000     -1.62816590   -2.74141813    4.38080395
19000     -2.13590578    3.29230194   -5.47059242
19000      1.15368741   -2.23584883   -2.53432315
19000      3.05005922    2.03376646    4.28502615
19000      1.78651648    1.45031920    3.29327720
19000      0.29544995    1.26316088    3.02785674
19000     -1.40108888    1.21728517   -1.18977875
19000     -2.79388449    0.00406480   -2.00131729
19000      1.13971082    1.41109069   -2.81837369
19000     -0.73045921   -0.91387349   -1.54679213
19000      0.99507714   -0.99414217    4.71526118
19000      0.75959519   -2.18545126   -4.24910313
19000     -0.63947244   -2.16019765    6.85842364
19000     -0.95993349    3.04358795    1.36448223
19000      0.76876550    3.21439287   -5.39841781
19000      2.43012797   -4.07965849    5.36507853
19000     -3.10055994   -4.45676049    3.77440331
19000     -1.54963224    0.80216669    5.05414834
19000     -0.79698293    0.21073115    4.92810558
19000     -7.82209599    0.60118832   -1.92632108
19000     -0.48088517    2.89671225    2.88965003
19000      0.65584399    4.69833813    4.44347874
19000      1.36889173    0.72806414   -4.71908686
19000     -1.54104330   -0.65361771    0.90645389
19000      0.01703571    2.49992356   -4.27961034
19000      2.55024401   -3.67772907   -8.49156604
19000     -0.17527276    2.67874881    2.37620791
19000      2.03228223   -1.41920530   -3.79626423
19000     -1.32323557    0.83929444   -4.38953549
19000     -2.93150403    1.52405724   -3.85592711
19000      1.81953517   -1.15903059    4.40771218
19000     -1.70905260   -2.14968145   -3.55616602
19000      1.44038223   -0.53133433   -5.35740389
19000      0.38056430   -0.25180305    2.03529557
19000     -0.57866205    2.34267378    7.36927124
19000     -1.05071492    1.69417788    1.81094245
19000      0.68161137   -0.11538769   -5.24557184
19000      2.67022026    1.62084026   -5.94741449
19000     -3.64684743    0.64354119    2.39514642
19000      2.58914007    0.21533433   -1.55955806
19000      4.09615349   -1.29000477   -4.90749967
19000      0.01614350    0.79142505    2.64408424
19000      2.21665381   -2.09943523    1.59993416
19000     -0.80591649   -2.14339958   -1.25583954
19000      0.96165840    0.80828992   -6.28276934
19000      0.45478619   -1.65996088   -2.48778092
19000     -1.27951592   -5.54826656    1.99797061
19000     -0.32105126    0.31640604   -3.36039240
19000      2.72880797    1.41363625    9.15858171
19000      1.18536507    3.73189314   -3.18707779
19000     -3.67243209   -0.59911272    6.20430508
19000      0.69659942   -0.30216196    5.79852427
19000     -1.98109023    3.38915356    1.46093962
19000     -4.28688116   -1.39741074   -5.02821421
19000     -4.93525865    4.63971395   -7.22580549
19000      5.61729407   -1.11937629   -7.35030874
19000     -1.52871267    0.45483218   -0.75385065
19000      2.26396500    0.71112169    1.84633667
19000      3.17661116    0.07038062    5.40034073
19000     -2.12046776   -0.60816491   -1.92387244
19000      1.70478354   -3.16303214    3.98203106
19000      0.12993246    0.38287409   -2.36669514
19000     -2.56016585    0.68723553    3.23145486
19000     -0.73142654    0.27512611    4.62409516
19000     -1.57443658   -0.59106401    4.34874257
19000     -0.26157788    4.02818347    2.90688894
19000      1.16852530   -1.13863433    6.93361962
19000     -0.62609972    0.60722844    2.53779255
19000     -0.54222462   -0.43955408    3.54614210
19000     -0.72420670    2.92508620    2.94733273
19000      0.64203830    2.99093487    1.80411288
19000     -0.52384724    0.90471274    1.58972518
19000     -2.74683982    3.01850007    2.31939488
19000     -0.61145862   -0.04183489   -3.36317920
19000     -2.97462420   -1.36319022    6.30670791
19000     -0.94808516   -2.10498476    7.12075639
19000     -1.22831632    0.46148611    1.83368251
19000     -0.41828305    1.33472121    1.73689589
19000      2.13100020    2.12697554    4.20274239
19000      2.06655289   -0.26754649   -2.23389919
19000     -1.56899281    2.06417505   -2.71825075
19000     -2.59495309    0.79896446    4.04791661
19000     -1.24003513    2.52774186    3.34419446
19000     -0.03572567   -0.19369618   -4.10022670
19000     -1.47150921   -0.68254090    2.81256588
19000      0.57231672    1.36293820    6.10004392
19000      1.28766494    2.34241890    1.47562503
19000     -1.05097939    1.53655697   -2.65758691
19000     -2.47037689   -0.87698581    2.60013022
19000      2.78456120    1.06236615    3.46178203
19000      1.32604972   -2.57979708   -2.17707581
19000      0.55763686    0.32677869    3.11474260
19000      2.42086641   -2.34531391    1.49997787
19000     -0.98668716   -1.25203112    5.46979324
19000      0.06362477    3.29865177    2.05170877
19000      3.16726541   -3.95784588    1.23572865
19000     -0.63505619   -0.67525845    3.21147576
19000      2.11132085    2.95569873    4.07817860
19000      1.58111163    1.10179216    3.51944272


19100      2.71468477    0.17406317    1.05631092
19100     -1.28721740   -2.37656856   -3.84862396
19100     -2.46779403   -0.57360646   -8.52422312
19100     -0.71045976    2.62816247   -2.56698683
19100     -0.14463491   -1.59055783   -5.45988685
19100      3.29136321   -1.53827068    3.52772740
19100     -4.93833579   -1.40761370   -4.68585541
19100     -2.16976926    1.93236987   -3.07606294
19100      2.88932332   -0.08175913   -0.25648564
19100     -1.74029267   -1.76973090   -4.00031928
19100     -1.32272325   -1.47439770   -1.47756786
19100     -2.88513850   -3.55975999   -3.15981503
19100      3.51682500   -0.27276993   -6.54703228
19100     -0.07130138    1.59489855    3.45261581
19100      1.55747230    0.78465440   -3.62859445
19100      0.07012712    2.44119277    2.28586639
19100      4.33846971   -4.49096567   -2.61401898
19100      4.00582841   -2.42916249    5.41350455
19100      0.87746516    4.31080235    4.37876151
19100      0.88278552    1.09731493   -1.64070813
19100      0.16313078   -1.14037939   -3.51698863
19100     -1.77286750    1.37531442    3.50355102
19100      1.44254133   -6.89031454    4.25699428
19100     -0.06058392    4.36713931   -3.17118398
19100     -2.50062484    0.29381807   -5.11672060
19100      0.29021891   -2.39205857   -4.92366775
19100     -2.23374841   -2.93728483   -3.67905793
19100      2.98547559   -0.08757285    4.37400575
19100     -3.46853808   -0.59408847   -6.91806799
19100      1.54236618   -0.00949452   -2.52560900
19100      2.51328632   -2.28694909   -2.55965101
19100      0.16605525   -0.60034847    0.26668362
19100      0.26274547    0.62085538    1.73286191
19100     -2.37184805   -0.59672622   -0.72410081
19100     -2.61550806   -0.66803925   -2.91923933
19100      0.55690572   -1.75325221   -0.80718500
19100      0.68056885    1.99711007    2.69408346
19100     -0.15400566    2.42471509   -3.37981313
19100     -0.64297652   -0.00748019    3.21110145
19100     -0.29911952   -4.60464527    2.22648619
19100      2.57794611   -1.60396706  -11.65992051
19100      1.43706168    1.85880863    1.93143786
19100     -0.70195063    1.38854729    3.71210221
19100      0.11176434    0.15782275    2.32876203
19100     -4.82888499    3.61159959   -6.61647541
19100     -2.09025596   -2.21416707   -2.95878966
19100     -1.65097411    4.54549694   -2.36176381
19100      0.38754640   -0.41043213    1.45520928
19100     -3.46121768   -3.71516287    5.74700161
19100     -4.52083677   -0.08172407    7.19051822
19100     -0.26950769   -1.57027538    2.84257493
19100      5.64086135   -2.80616559    3.23850703
19100     -0.92832609    1.36204221    2.82692085
19100     -5.43173173    0.37382886   11.98057938
19100     -2.96869898   -3.79261437    4.70127868
19100      2.18467111    2.64610805   -4.91665308
19100      1.44137455    0.32561413   -1.65790391
19100      4.40640191    8.81782176   -3.89782960
19100      2.86633357   -0.15108033    2.71105445
19100      2.02451163    6.97142125   -6.18930636
19100      3.10348597    0.32465562    3.57733719
19100      1.62421759    3.43778555    3.91930241
19100     -2.06553882    1.46230135   -7.50122628
19100      0.38114622   -7.36343972    3.88127106
19100     -0.09294954    0.72248768   -2.59287056
19100      4.71167468    1.88725538    7.90952273
19100     -1.62014602   -1.77860863    0.86373559
19100     -4.96806036   -2.42965775   -4.68106803
19100      1.12035470    1.28476160   -1.71962997
19100     -0.05495454   -0.79278178   -3.28532958
19100     -3.10134729   -0.33220505   -1.18827077
19100      3.94145528    2.03266298    9.35539243
19100     -3.16513037   -1.15824723    3.50694478
19100     -4.53006719   -1.03287943    5.83084564
19100     -0.23978481    4.00969799   -4.34331925
19100     -2.55033460    0.65125539    3.56329304
19100      4.33288846   -2.98334916    3.52149619
19100     -0.15486273   -1.07347959    2.70288020
19100      1.50541167   -1.78144178    3.01121845
19100      3.04159544    2.14388438    1.75320718
19100     -2.77064832   -1.12860696   -4.31136733
19100      1.42563305   -1.87652087    4.24473143
19100     -2.25274432   -1.96633912    2.40334734
19100     -1.19050086   -1.54741773    3.26028798
19100      0.19597494   -1.01077536   -0.93257835
19100     -0.70551653    0.40845358   -1.29313524
19100      2.25576398    1.57132834    2.67221506
19100      2.36279909    7.49204996   -3.45719930
19100      0.09404907   -3.34930479    2.66323253
19100      2.82767850   -1.23222184   -2.29217592
19100      0.02008963   -0.84815232    2.61476398
19100     -0.07626840   -1.72785828    2.59386636
19100      2.95269588   -0.92391889    6.23605593
19100     -1.10618816    1.52106350    4.20993744
19100     -0.62131731   -1.12570041    2.08976832
19100      2.89982793   -0.30171421   -4.67987866
19100      0.44805971   -0.28675068   -4.93219981
19100     -0.93768209   -1.65587194   -3.50998408
19100     -4.69420895    1.87787756    1.26088750
19100      0.20205350   -0.69700913    5.17846695


19200     -6.46630894    0.91757051   -2.76169858
19200     -0.82005202   -1.02385983   -2.80502969
19200      2.36575610   -0.64975905   -6.85864514
19200     -4.63302019   -0.24987026    5.19854598
19200      1.66415391   -0.44785984   -4.11170542
19200      0.83759782   -5.00988914   -3.13181533
19200     -1.38721126    2.24899916   -2.73602369
19200     -1.17893171    1.29344078   -4.96102350
19200      0.17714361    0.99472211   -1.39579938
19200     -0.11279777    1.49807392    2.97882957
19200     -1.43411653   -0.49029680   -4.85275970
19200      3.05342303    1.08320093    4.39884800
19200     -0.20599243   -0.92095317   -1.15967510
19200      3.94821524    4.78445506   -1.70617348
19200      3.05566186    4.03901452   -3.20284352
19200      5.09676020    0.20124190   -4.74856423
19200     -2.65401714    1.46349383    3.43472722
19200     -3.40787311   -0.34039975   -0.63289652
19200      4.24293826    1.61239819    4.33401209
19200     -1.59049248    5.10103270  -12.98009510
19200     -1.20058460    1.51384527   -1.65550772
19200     -1.44116711   -4.57262520   -1.70479609
19200     -0.94749910    1.39211468    1.82055048
19200      1.10601667    0.37245554    3.54614509
19200     -4.15301291    3.82349358   -4.81889232
19200     -1.59103502   -2.00844713    4.23389376
19200      2.68102983    2.95015295    4.67538543
19200     -0.12019743   -2.22682567   -4.06066218
19200     -2.30333430    1.50684052    6.43774280
19200     -0.16809667    2.40743032    2.61303043
19200     -0.83959868    2.50635966    0.75289978
19200      2.92166298   -3.17674943   -2.07766158
19200      1.69784457   -1.19714256   -2.86728437
19200     -3.48803093    1.79309731   -3.52971451
19200     -1.31840269    2.45675077   -2.44488892
19200     -5.12310025    2.84540984   -1.71123178
19200      2.94185932   -0.89288760    2.69909089
19200      0.21926144    2.51194595    2.81119178
19200      2.03042927   -3.95650372    2.96262106
19200      1.32809989    1.45219559   -6.59015852
19200     -4.84497855    2.19170945   -5.93833243
19200      0.87521702   -1.22425900    2.53327727
19200      7.00477040    8.03097537    6.25061185
19200      1.29115849    1.13739302    2.63316046
19200      1.42512100   -0.08096056   -3.45666886
19200     -1.48641610    3.96510043   -4.34564274
19200      4.09932641    4.70273134    3.56237529
19200     -1.21616303    1.01445801   -2.28040592
19200      3.02409795   -0.50848226   -2.26169811
19200     -0.66445472   -0.51155475    1.79281770
19200      4.00953809   -1.20853015   -3.67633012
19200      1.18199308   -0.19705588    2.82648379
19200      0.46452357   -1.17744046   -9.12329308
19200      5.20472223    0.93229301   -1.76269623
19200     -1.12039719   -2.68865283    4.46117997
19200     -3.77999306    2.21347943   -4.29242453
19200     -3.86489259    1.14306286   -3.30776871
19200     -1.08543328   -1.86316213    3.13029369
19200      3.20408905    1.12242257   -3.87841333
19200      0.44150194   -0.26074894   -2.11461448
19200     -0.33380042    3.78880373   -4.33784868
19200     -1.73711804    1.29314152    6.77278752
19200      1.07727959   -2.34207472    1.26168975
19200      0.85377415    1.16506246    2.04175601
19200     -1.81425924    1.37202227   -4.81588676
19200      0.01774522   -0.10957046    3.61554595
19200      2.18423013    0.34652038    2.02971394
19200     -0.18580661   -2.40244968   -5.63943151
19200      2.15215198   -3.27343706    5.16116392
19200     -0.03586536    1.80271863   -1.92342764
19200      0.16863888    0.19122585   -3.81732139
19200      2.76541588   -0.54494748    3.50027738
19200     -0.56682154   -1.45607959    2.93491171
19200      2.64015213    2.46284970    3.52580260
19200      0.91695973    4.98310228   -5.57513166
19200     -1.74833740    0.27064585   -5.63241319
19200     -1.85017950    1.70533284    4.22403293
19200     -1.08450725   -1.74902487    3.01039914
19200     -5.11466015    1.16712302    3.92790762
19200      1.49249942    1.34361659    1.69839224
19200     -2.08553774   -1.45427453   -4.13035928
19200      0.94522203   -4.30058869   -4.45525388
19200      3.00600135   -6.18522837   -3.97499618
19200     -0.51034439    4.04362851   -0.95770583
19200     -0.51954145   -1.24161328    1.28032124
19200      0.36343133   -5.21051986   -3.88706156
19200      1.64746591   -1.30360442    1.65484318
19200      1.45355362   -5.41116545   -2.49612506
19200     -4.38075627   -1.44930066   -3.97709077
19200      1.60718021   -0.83743208    3.01034103
19200     -1.20252470   -2.48368535    2.56525207
19200     -0.54689369   -1.38555202    4.52117681
19200      0.42329935    3.36855050    7.54050615
19200     -0.27110367   -2.32045999    2.64586077
19200     -2.10492852   -1.62857144   -6.12578757
19200     -0.79179657    0.83890697   -5.54216178
19200     -0.73525857    1.13657765   -4.46813039
